timestamp,farm_id,revenue,operating_costs,labor_costs,equipment_costs,seed_costs,fertilizer_costs,pesticide_costs,fuel_costs,total_costs,gross_profit,profit_margin,market_demand_index,price_volatility,competitor_count,market_share,customer_satisfaction,brand_value,investment_required,roi_projection,risk_score,latitude,longitude,climate_zone
2025-08-18T22:09:32.468373,farm_0004,46469.55,15601.2,10544.65,8095.23,2950.34,4241.09,2704.43,2514.92,46651.86,-182.32,-0.39,1.005,0.374,13,0.161,3.26,6073.85,40716.59,0.07,0.25,44.04116898859161,-122.060180295676,oceanic
2025-08-19T22:09:32.468373,farm_0004,8282.33,2841.93,1760.95,1416.05,468.1,485.85,454.47,372.03,7799.38,482.94,5.83,0.582,0.325,10,0.295,4.77,5148.97,29635.45,0.19,0.658,44.04116898859161,-122.060180295676,oceanic
2025-08-20T22:09:32.468373,farm_0004,37942.19,14655.85,8967.48,5844.41,3696.07,2461.59,2523.23,3421.57,41570.19,-3628.0,-9.56,1.338,0.365,4,0.114,3.03,4468.07,12990.09,0.18,0.321,44.04116898859161,-122.060180295676,oceanic
2025-08-21T22:09:32.468373,farm_0004,36373.09,10963.76,7696.08,4547.85,2053.25,2232.57,1342.4,2825.82,31661.73,4711.36,12.95,0.734,0.214,5,0.218,3.09,7926.27,34676.97,0.09,0.369,44.04116898859161,-122.060180295676,oceanic
2025-08-22T22:09:32.468373,farm_0004,12570.61,4589.79,3102.74,1869.89,902.45,908.71,572.99,1151.59,13098.16,-527.55,-4.2,0.884,0.147,12,0.265,4.64,5230.54,47090.56,0.15,0.464,44.04116898859161,-122.060180295676,oceanic
2025-08-23T22:09:32.468373,farm_0004,34002.59,15625.87,10179.87,4822.53,3881.47,3251.35,1988.69,2155.3,41905.07,-7902.48,-23.24,1.198,0.113,11,0.064,3.45,1510.83,44560.98,0.2,0.73,44.04116898859161,-122.060180295676,oceanic
2025-08-24T22:09:32.468373,farm_0004,41312.88,13071.43,10169.16,4859.78,5116.01,3234.04,1590.68,3629.92,41671.01,-358.13,-0.87,0.924,0.356,14,0.155,4.71,1772.92,40139.15,0.11,0.796,44.04116898859161,-122.060180295676,oceanic
2025-08-25T22:09:32.468373,farm_0004,35163.18,15421.4,7863.59,5985.45,1772.72,2232.88,2563.77,2821.9,38661.71,-3498.53,-9.95,0.906,0.294,12,0.122,4.76,1074.58,12653.08,0.18,0.457,44.04116898859161,-122.060180295676,oceanic
2025-08-26T22:09:32.468373,farm_0004,48878.34,18864.3,13227.63,5912.59,4413.79,3857.5,3444.98,2221.73,51942.53,-3064.19,-6.27,1.386,0.324,5,0.26,3.13,9700.52,6891.12,0.24,0.757,44.04116898859161,-122.060180295676,oceanic
2025-08-27T22:09:32.468373,farm_0004,33434.89,13029.63,7813.36,5891.38,3822.16,3253.11,2630.05,1086.57,37526.25,-4091.36,-12.24,1.316,0.383,7,0.067,3.56,7319.32,47342.74,0.12,0.223,44.04116898859161,-122.060180295676,oceanic
2025-08-28T22:09:32.468373,farm_0004,47529.29,18461.7,10892.76,6101.91,3012.07,4463.58,1890.85,1536.07,46358.95,1170.34,2.46,0.696,0.272,11,0.062,3.35,1004.75,12326.92,0.08,0.688,44.04116898859161,-122.060180295676,oceanic
2025-08-29T22:09:32.468373,farm_0004,22792.74,9449.79,6822.05,2441.42,1622.49,1907.06,742.79,1576.43,24562.03,-1769.29,-7.76,1.27,0.106,6,0.085,4.52,5504.71,47583.27,0.13,0.648,44.04116898859161,-122.060180295676,oceanic
2025-08-30T22:09:32.468373,farm_0004,20859.5,8039.53,4471.12,3376.97,2519.79,1905.93,1290.1,2015.74,23619.19,-2759.69,-13.23,1.321,0.137,4,0.298,3.58,7543.52,32505.74,0.11,0.108,44.04116898859161,-122.060180295676,oceanic
2025-08-31T22:09:32.468373,farm_0004,4626.2,1750.98,1283.92,756.32,387.73,375.78,256.32,337.88,5148.92,-522.73,-11.3,0.702,0.276,12,0.084,4.14,8887.2,9464.47,0.19,0.177,44.04116898859161,-122.060180295676,oceanic
2025-09-01T22:09:32.468373,farm_0004,19431.28,6824.78,4031.95,3208.49,2128.4,1446.43,940.79,814.2,19395.05,36.23,0.19,0.84,0.141,8,0.263,4.28,9984.53,40045.5,0.17,0.78,44.04116898859161,-122.060180295676,oceanic
2025-09-02T22:09:32.468373,farm_0004,16749.46,6088.73,4954.19,2673.07,1823.06,1053.27,718.99,905.58,18216.9,-1467.44,-8.76,0.781,0.387,10,0.112,4.13,9818.65,16127.23,0.1,0.619,44.04116898859161,-122.060180295676,oceanic
2025-09-03T22:09:32.468373,farm_0004,19850.95,6019.84,4579.28,2169.54,1028.64,1041.19,1338.54,1968.75,18145.78,1705.17,8.59,1.467,0.117,6,0.225,4.85,3323.14,30092.21,0.1,0.363,44.04116898859161,-122.060180295676,oceanic
2025-09-04T22:09:32.468373,farm_0004,37002.89,15940.97,10038.43,4838.6,2545.17,2355.38,1954.89,3455.33,41128.77,-4125.87,-11.15,0.509,0.236,5,0.202,3.06,5723.51,46921.32,0.19,0.391,44.04116898859161,-122.060180295676,oceanic
2025-08-06T22:09:32.468373,farm_0005,9145.1,2915.78,2062.52,1245.48,1079.33,533.17,194.15,594.19,8624.62,520.48,5.69,1.491,0.357,9,0.273,4.26,7049.84,13789.51,0.13,0.251,39.42467822135655,-105.6363500655858,continental
2025-08-07T22:09:32.468373,farm_0005,32460.04,10112.85,9459.03,5003.34,3978.38,2309.96,2051.77,2401.74,35317.07,-2857.03,-8.8,1.469,0.211,6,0.153,5.0,2823.21,13756.49,0.12,0.451,39.42467822135655,-105.6363500655858,continental
2025-08-08T22:09:32.468373,farm_0005,23945.8,10214.36,6965.52,3261.15,1724.16,1695.38,1105.11,1792.75,26758.44,-2812.64,-11.75,1.24,0.355,4,0.149,4.87,9231.99,17153.88,0.19,0.586,39.42467822135655,-105.6363500655858,continental
2025-08-09T22:09:32.468373,farm_0005,13106.38,4149.2,3420.53,1960.85,1022.25,718.28,735.28,1191.72,13198.1,-91.72,-0.7,0.789,0.18,11,0.274,3.47,2871.7,5648.37,0.07,0.457,39.42467822135655,-105.6363500655858,continental
2025-08-10T22:09:32.468373,farm_0005,33756.7,10992.59,7098.71,6021.3,3338.35,2142.76,1547.69,2604.28,33745.68,11.02,0.03,0.854,0.321,3,0.194,4.13,3245.3,36239.02,0.11,0.583,39.42467822135655,-105.6363500655858,continental
2025-08-11T22:09:32.468373,farm_0005,46326.42,15197.84,10819.04,4830.08,5440.04,3982.3,2047.94,1501.98,43819.21,2507.21,5.41,0.68,0.348,13,0.129,3.01,5057.21,37204.44,0.07,0.567,39.42467822135655,-105.6363500655858,continental
2025-08-12T22:09:32.468373,farm_0005,25445.65,8115.44,7148.04,2767.26,1987.7,1645.76,984.49,2197.92,24846.62,599.04,2.35,0.616,0.361,13,0.061,4.39,7667.89,45514.44,0.06,0.169,39.42467822135655,-105.6363500655858,continental
2025-08-13T22:09:32.468373,farm_0005,13319.14,6398.49,3982.6,2064.38,1755.24,750.01,884.56,585.76,16421.03,-3101.89,-23.29,1.011,0.201,6,0.277,4.41,7658.88,21962.61,0.11,0.3,39.42467822135655,-105.6363500655858,continental
2025-08-14T22:09:32.468373,farm_0005,46450.24,22725.62,9896.75,6376.78,4930.28,4342.86,3661.14,1989.32,53922.75,-7472.5,-16.09,0.717,0.246,13,0.053,4.41,1738.58,20852.75,0.18,0.653,39.42467822135655,-105.6363500655858,continental
2025-08-15T22:09:32.468373,farm_0005,44331.34,15851.75,11189.05,8057.93,3392.67,3254.91,2595.18,1467.21,45808.7,-1477.37,-3.33,1.295,0.235,12,0.124,3.47,9884.94,46228.56,0.22,0.351,39.42467822135655,-105.6363500655858,continental
2025-08-16T22:09:32.468373,farm_0005,3279.92,1214.67,885.9,497.08,386.54,223.99,208.98,113.03,3530.19,-250.27,-7.63,1.484,0.339,7,0.169,3.5,2793.87,10108.65,0.23,0.773,39.42467822135655,-105.6363500655858,continental
2025-08-17T22:09:32.468373,farm_0005,9067.31,4384.56,2323.44,1568.0,945.54,781.14,613.58,472.7,11088.96,-2021.65,-22.3,0.744,0.397,3,0.242,3.72,1227.3,16573.73,0.07,0.14,39.42467822135655,-105.6363500655858,continental
2025-08-18T22:09:32.468373,farm_0005,7720.46,3361.54,2301.16,1355.94,501.13,525.04,413.66,585.12,9043.6,-1323.14,-17.14,1.206,0.161,6,0.291,4.95,7420.94,27791.94,0.25,0.437,39.42467822135655,-105.6363500655858,continental
2025-08-19T22:09:32.468373,farm_0005,37222.5,12077.58,8102.1,4445.14,5259.36,3602.37,1595.05,3307.02,38388.63,-1166.12,-3.13,1.3,0.239,6,0.234,4.42,7985.41,17288.68,0.13,0.224,39.42467822135655,-105.6363500655858,continental
2025-08-20T22:09:32.468373,farm_0005,45325.63,22073.79,9586.29,6677.75,4948.15,3919.74,2804.65,4238.39,54248.75,-8923.12,-19.69,0.785,0.108,7,0.241,4.86,1952.15,39592.34,0.21,0.712,39.42467822135655,-105.6363500655858,continental
2025-08-21T22:09:32.468373,farm_0005,21909.41,10838.19,6194.01,3778.93,1801.24,2021.59,1250.38,1558.25,27442.58,-5533.17,-25.25,1.419,0.179,4,0.169,4.86,9005.45,38159.94,0.08,0.142,39.42467822135655,-105.6363500655858,continental
2025-08-22T22:09:32.468373,farm_0005,5218.11,2134.08,1119.97,1029.24,622.73,518.94,230.39,508.21,6163.57,-945.46,-18.12,0.736,0.398,8,0.228,4.09,4850.94,44258.72,0.12,0.701,39.42467822135655,-105.6363500655858,continental
2025-08-23T22:09:32.468373,farm_0005,23648.54,7526.16,6006.71,2546.73,3127.76,1674.04,1438.6,2313.08,24633.09,-984.55,-4.16,1.101,0.313,9,0.216,3.67,3287.14,37147.36,0.11,0.181,39.42467822135655,-105.6363500655858,continental
2025-08-24T22:09:32.468373,farm_0005,44824.56,20669.75,9244.47,5374.64,6039.17,3584.84,2680.42,1631.55,49224.83,-4400.27,-9.82,1.349,0.175,14,0.096,4.8,3200.62,29564.64,0.07,0.285,39.42467822135655,-105.6363500655858,continental
2025-08-25T22:09:32.468373,farm_0005,22493.48,7263.36,5175.21,3796.68,1730.54,1554.41,1535.11,2080.39,23135.7,-642.22,-2.86,1.203,0.329,13,0.065,4.57,1130.54,33242.42,0.24,0.378,39.42467822135655,-105.6363500655858,continental
2025-08-26T22:09:32.468373,farm_0005,23904.43,7238.02,6057.56,2822.32,2150.01,1748.03,1484.64,1333.8,22834.39,1070.04,4.48,1.31,0.12,10,0.219,4.44,8693.32,8781.66,0.16,0.572,39.42467822135655,-105.6363500655858,continental
2025-08-27T22:09:32.468373,farm_0005,28334.13,11933.42,7323.93,3776.68,2566.95,2593.98,728.04,1589.86,30512.86,-2178.73,-7.69,0.658,0.155,8,0.223,3.78,6319.01,46623.35,0.13,0.451,39.42467822135655,-105.6363500655858,continental
2025-08-28T22:09:32.468373,farm_0005,30869.85,14786.34,7070.81,5544.67,2899.83,2682.54,2319.23,1583.63,36887.05,-6017.2,-19.49,1.351,0.332,8,0.111,4.59,8854.41,19769.44,0.14,0.488,39.42467822135655,-105.6363500655858,continental
2025-08-29T22:09:32.468373,farm_0005,17450.37,7779.43,3926.42,2799.34,1531.13,1455.54,500.8,1244.28,19236.94,-1786.57,-10.24,0.79,0.361,13,0.211,4.38,7159.9,34070.98,0.24,0.393,39.42467822135655,-105.6363500655858,continental
2025-08-30T22:09:32.468373,farm_0005,1903.25,745.23,458.64,281.28,217.22,114.19,45.66,104.22,1966.44,-63.19,-3.32,1.13,0.129,13,0.066,3.61,3444.95,8741.31,0.13,0.207,39.42467822135655,-105.6363500655858,continental
2025-08-31T22:09:32.468373,farm_0005,27550.14,12543.72,7365.37,4440.44,3368.11,2358.31,1758.93,1047.4,32882.28,-5332.14,-19.35,1.294,0.184,9,0.094,4.63,3279.19,5411.24,0.06,0.568,39.42467822135655,-105.6363500655858,continental
2025-09-01T22:09:32.468373,farm_0005,39995.67,13662.13,10112.86,5194.7,5251.06,2153.82,1044.19,3898.96,41317.73,-1322.06,-3.31,1.048,0.398,5,0.182,3.02,5043.86,27026.57,0.21,0.387,39.42467822135655,-105.6363500655858,continental
2025-09-02T22:09:32.468373,farm_0005,39853.8,15349.44,11580.53,7269.9,4596.04,2706.0,932.76,1907.96,44342.63,-4488.83,-11.26,0.912,0.183,5,0.217,4.52,9173.27,28513.42,0.2,0.363,39.42467822135655,-105.6363500655858,continental
2025-09-03T22:09:32.468373,farm_0005,15127.91,7056.56,3343.43,2865.22,1789.92,1098.46,702.07,1149.13,18004.8,-2876.89,-19.02,1.405,0.108,7,0.275,3.44,9213.37,35232.59,0.18,0.508,39.42467822135655,-105.6363500655858,continental
2025-09-04T22:09:32.468373,farm_0005,8537.53,2709.39,2430.08,1277.86,456.64,531.63,262.29,644.97,8312.86,224.67,2.63,0.535,0.292,13,0.061,4.66,5279.25,32897.24,0.17,0.148,39.42467822135655,-105.6363500655858,continental
2025-08-06T22:09:32.468373,farm_0006,41266.8,13972.39,12068.52,5054.03,6114.32,2666.05,2109.93,3929.4,45914.64,-4647.84,-11.26,0.623,0.312,5,0.253,3.81,7454.12,12894.46,0.2,0.456,32.91272672887861,-118.90097427347105,subtropical
2025-08-07T22:09:32.468373,farm_0006,49859.86,24479.55,9996.39,8388.38,6344.65,3539.47,3098.87,2811.15,58658.46,-8798.6,-17.65,0.59,0.207,4,0.298,3.16,9708.77,27395.4,0.09,0.346,32.91272672887861,-118.90097427347105,subtropical
2025-08-08T22:09:32.468373,farm_0006,38067.19,13817.75,8018.6,3857.31,3245.97,3648.03,969.06,3777.96,37334.68,732.51,1.92,0.974,0.389,8,0.295,4.76,5571.89,23558.22,0.1,0.651,32.91272672887861,-118.90097427347105,subtropical
2025-08-09T22:09:32.468373,farm_0006,28363.87,12513.9,5783.81,4506.01,1952.38,1427.43,1837.44,969.65,28990.62,-626.75,-2.21,0.631,0.277,9,0.203,4.39,3778.93,21150.46,0.19,0.102,32.91272672887861,-118.90097427347105,subtropical
2025-08-10T22:09:32.468373,farm_0006,24311.78,8011.27,7284.26,2798.97,2142.92,1343.73,1811.85,766.57,24159.58,152.2,0.63,1.173,0.293,10,0.14,3.62,8282.71,6586.02,0.16,0.587,32.91272672887861,-118.90097427347105,subtropical
2025-08-11T22:09:32.468373,farm_0006,40836.81,16068.13,8512.61,4618.41,3353.89,3466.85,3095.7,3779.12,42894.71,-2057.91,-5.04,1.031,0.255,13,0.131,3.52,4938.79,6301.84,0.24,0.434,32.91272672887861,-118.90097427347105,subtropical
2025-08-12T22:09:32.468373,farm_0006,1294.01,577.77,319.63,199.41,115.0,121.06,66.16,86.31,1485.35,-191.33,-14.79,1.37,0.15,7,0.094,3.63,2651.01,20645.14,0.14,0.458,32.91272672887861,-118.90097427347105,subtropical
2025-08-13T22:09:32.468373,farm_0006,10777.45,3501.47,2182.72,2060.96,1344.68,878.28,663.76,1042.01,11673.87,-896.43,-8.32,1.462,0.349,10,0.251,4.64,3768.06,17459.39,0.17,0.216,32.91272672887861,-118.90097427347105,subtropical
2025-08-14T22:09:32.468373,farm_0006,4382.2,1563.49,1144.23,744.78,639.99,411.04,137.31,179.86,4820.7,-438.5,-10.01,0.814,0.231,4,0.132,3.6,6867.49,22062.82,0.19,0.283,32.91272672887861,-118.90097427347105,subtropical
2025-08-15T22:09:32.468373,farm_0006,35058.67,17479.64,8117.6,4877.41,2341.96,1855.02,2776.16,1522.94,38970.74,-3912.07,-11.16,0.586,0.225,4,0.241,4.15,5941.06,32550.52,0.23,0.185,32.91272672887861,-118.90097427347105,subtropical
2025-08-16T22:09:32.468373,farm_0006,20884.35,6685.4,4252.24,2200.39,2821.29,1548.09,649.25,2066.49,20223.15,661.2,3.17,1.369,0.317,11,0.296,4.48,4748.81,32322.86,0.09,0.581,32.91272672887861,-118.90097427347105,subtropical
2025-08-17T22:09:32.468373,farm_0006,30644.28,13288.87,8168.7,5320.45,3557.33,2624.77,2079.15,2025.68,37064.95,-6420.67,-20.95,1.224,0.279,5,0.102,3.38,9317.51,39438.93,0.13,0.135,32.91272672887861,-118.90097427347105,subtropical
2025-08-18T22:09:32.468373,farm_0006,23769.26,11296.19,5461.29,4547.01,3402.31,2265.63,1148.33,1832.8,29953.56,-6184.3,-26.02,1.078,0.207,5,0.072,3.68,7751.44,7654.52,0.14,0.385,32.91272672887861,-118.90097427347105,subtropical
2025-08-19T22:09:32.468373,farm_0006,39138.9,14887.17,10573.28,6463.16,2996.69,2524.27,1315.24,2790.41,41550.22,-2411.31,-6.16,0.686,0.352,10,0.085,3.56,4007.14,31128.49,0.17,0.239,32.91272672887861,-118.90097427347105,subtropical
2025-08-20T22:09:32.468373,farm_0006,42613.91,15122.74,12224.43,6058.87,4702.53,3609.21,1401.77,2826.18,45945.72,-3331.81,-7.82,1.155,0.329,13,0.053,3.48,4175.21,40910.25,0.18,0.782,32.91272672887861,-118.90097427347105,subtropical
2025-08-21T22:09:32.468373,farm_0006,26959.25,9621.76,5403.04,4736.3,3717.08,2325.56,552.16,1821.9,28177.8,-1218.56,-4.52,1.17,0.109,13,0.262,4.61,5296.52,48497.23,0.2,0.701,32.91272672887861,-118.90097427347105,subtropical
2025-08-22T22:09:32.468373,farm_0006,41329.23,14609.76,12031.09,6183.41,5286.52,3892.69,2189.4,1836.4,46029.28,-4700.05,-11.37,0.511,0.315,7,0.295,4.26,1026.51,29717.86,0.18,0.163,32.91272672887861,-118.90097427347105,subtropical
2025-08-23T22:09:32.468373,farm_0006,3850.92,1258.94,868.25,640.22,219.93,237.17,176.42,163.76,3564.7,286.21,7.43,0.618,0.322,3,0.118,3.17,3517.69,49505.65,0.14,0.723,32.91272672887861,-118.90097427347105,subtropical
2025-08-24T22:09:32.468373,farm_0006,19418.98,6521.25,4591.93,3098.83,2558.05,1110.98,1190.54,844.42,19916.01,-497.02,-2.56,0.783,0.365,4,0.187,3.54,7012.52,27794.36,0.11,0.61,32.91272672887861,-118.90097427347105,subtropical
2025-08-25T22:09:32.468373,farm_0006,6029.66,2194.44,1640.56,727.07,421.72,576.1,200.66,319.64,6080.18,-50.52,-0.84,1.143,0.252,7,0.266,3.76,7967.92,37415.87,0.2,0.203,32.91272672887861,-118.90097427347105,subtropical
2025-08-26T22:09:32.468373,farm_0006,39115.9,12097.57,8313.8,6999.51,5102.97,2124.54,2205.13,1483.5,38327.03,788.87,2.02,1.392,0.361,5,0.095,4.74,6680.19,13719.2,0.24,0.148,32.91272672887861,-118.90097427347105,subtropical
2025-08-27T22:09:32.468373,farm_0006,14671.78,5919.11,3839.43,1689.7,1859.62,814.98,778.81,801.29,15702.95,-1031.17,-7.03,1.092,0.176,11,0.138,3.31,5811.39,31326.55,0.08,0.78,32.91272672887861,-118.90097427347105,subtropical
2025-08-28T22:09:32.468373,farm_0006,39629.3,16819.56,8379.36,6531.91,5707.87,3321.23,1294.38,3794.22,45848.54,-6219.23,-15.69,1.453,0.136,8,0.132,3.98,9405.22,27402.51,0.13,0.391,32.91272672887861,-118.90097427347105,subtropical
2025-08-29T22:09:32.468373,farm_0006,44129.29,20181.27,10401.52,6801.18,6582.62,2586.7,2564.64,2682.11,51800.04,-7670.76,-17.38,0.987,0.253,14,0.051,3.66,6712.36,31627.0,0.09,0.412,32.91272672887861,-118.90097427347105,subtropical
2025-08-30T22:09:32.468373,farm_0006,32144.16,13000.82,6585.31,6183.85,4752.16,2994.29,1724.31,1295.21,36535.94,-4391.78,-13.66,1.097,0.376,14,0.199,4.38,3104.27,5037.21,0.2,0.539,32.91272672887861,-118.90097427347105,subtropical
2025-08-31T22:09:32.468373,farm_0006,32433.74,10428.84,8735.67,5712.8,4422.64,1906.58,1432.82,1118.17,33757.51,-1323.76,-4.08,1.205,0.103,5,0.168,4.25,8699.88,9221.08,0.17,0.568,32.91272672887861,-118.90097427347105,subtropical
2025-09-01T22:09:32.468373,farm_0006,28922.29,11785.37,5846.97,4782.11,2087.75,2379.25,1536.6,2214.47,30632.53,-1710.24,-5.91,1.13,0.345,11,0.256,3.13,7310.9,22773.23,0.2,0.312,32.91272672887861,-118.90097427347105,subtropical
2025-09-02T22:09:32.468373,farm_0006,46084.82,22657.62,13223.41,6336.26,3482.92,3743.57,1452.66,1825.63,52722.07,-6637.26,-14.4,1.288,0.114,10,0.066,3.08,7867.35,31525.73,0.2,0.669,32.91272672887861,-118.90097427347105,subtropical
2025-09-03T22:09:32.468373,farm_0006,12938.36,6377.74,3520.99,1330.74,906.6,808.28,359.89,740.4,14044.64,-1106.28,-8.55,1.195,0.395,14,0.289,3.01,9177.42,6070.28,0.18,0.33,32.91272672887861,-118.90097427347105,subtropical
2025-09-04T22:09:32.468373,farm_0006,7624.1,3183.24,1698.14,863.14,791.67,488.55,268.2,330.08,7623.02,1.08,0.01,0.853,0.336,6,0.21,3.41,4849.78,17959.81,0.07,0.193,32.91272672887861,-118.90097427347105,subtropical
2025-08-06T22:09:32.468373,farm_0007,37769.09,15168.85,8815.62,6795.82,2788.41,3293.25,1446.79,2317.19,40625.93,-2856.84,-7.56,0.83,0.337,5,0.285,4.17,6930.69,29847.64,0.17,0.163,27.582458280396082,-80.77629421055524,tropical
2025-08-07T22:09:32.468373,farm_0007,1719.54,571.56,350.34,219.6,255.48,100.4,36.19,168.52,1702.09,17.44,1.01,1.42,0.17,7,0.205,3.46,7607.03,15414.72,0.18,0.715,27.582458280396082,-80.77629421055524,tropical
2025-08-08T22:09:32.468373,farm_0007,18467.46,6301.58,3904.04,2370.88,1685.04,1090.41,759.12,875.05,16986.13,1481.33,8.02,0.956,0.374,3,0.277,4.38,3029.46,7289.22,0.24,0.619,27.582458280396082,-80.77629421055524,tropical
2025-08-09T22:09:32.468373,farm_0007,23047.25,9016.84,5573.62,3025.81,2554.2,1596.29,593.1,805.17,23165.03,-117.78,-0.51,1.44,0.182,4,0.144,3.88,4311.36,35292.3,0.2,0.58,27.582458280396082,-80.77629421055524,tropical
2025-08-10T22:09:32.468373,farm_0007,14743.54,7220.34,3489.15,1682.82,2158.22,908.96,401.35,1132.82,16993.66,-2250.13,-15.26,1.235,0.234,7,0.229,4.29,5426.6,10056.63,0.07,0.16,27.582458280396082,-80.77629421055524,tropical
2025-08-11T22:09:32.468373,farm_0007,10820.63,4847.16,2867.35,1298.77,607.43,858.18,484.09,389.06,11352.04,-531.41,-4.91,1.014,0.217,5,0.172,3.53,8383.03,5686.05,0.23,0.419,27.582458280396082,-80.77629421055524,tropical
2025-08-12T22:09:32.468373,farm_0007,10476.61,4501.33,2283.19,1178.51,1162.26,830.75,719.19,565.3,11240.52,-763.92,-7.29,0.529,0.358,11,0.22,4.26,2723.98,37987.53,0.07,0.312,27.582458280396082,-80.77629421055524,tropical
2025-08-13T22:09:32.468373,farm_0007,26636.69,8452.27,6106.0,5168.57,3188.83,2132.99,1175.65,2503.89,28728.2,-2091.5,-7.85,1.36,0.288,8,0.282,4.83,9356.47,27351.64,0.24,0.767,27.582458280396082,-80.77629421055524,tropical
2025-08-14T22:09:32.468373,farm_0007,30429.03,9264.91,6390.4,4793.47,4297.0,1559.47,1477.38,2108.76,29891.37,537.65,1.77,1.134,0.243,14,0.188,4.07,3582.55,38906.55,0.24,0.687,27.582458280396082,-80.77629421055524,tropical
2025-08-15T22:09:32.468373,farm_0007,13401.95,5876.61,2884.75,1504.0,715.62,1036.71,451.13,953.3,13422.11,-20.16,-0.15,1.114,0.285,4,0.198,4.97,6373.32,6203.79,0.21,0.415,27.582458280396082,-80.77629421055524,tropical
2025-08-16T22:09:32.468373,farm_0007,47031.98,16000.69,11096.06,7613.75,4587.21,4456.89,3520.3,3891.63,51166.53,-4134.55,-8.79,0.84,0.345,6,0.119,4.48,8978.28,11166.54,0.11,0.325,27.582458280396082,-80.77629421055524,tropical
2025-08-17T22:09:32.468373,farm_0007,31307.98,9983.5,6285.16,3788.7,3136.21,2308.2,1436.39,1297.88,28236.04,3071.94,9.81,0.838,0.207,11,0.119,4.85,3814.01,12181.62,0.1,0.569,27.582458280396082,-80.77629421055524,tropical
2025-08-18T22:09:32.468373,farm_0007,49233.36,18196.25,10254.76,5331.16,6426.07,4848.41,3317.27,2264.37,50638.29,-1404.93,-2.85,1.392,0.246,3,0.194,4.03,9907.24,31591.41,0.22,0.72,27.582458280396082,-80.77629421055524,tropical
2025-08-19T22:09:32.468373,farm_0007,47474.96,17992.5,12381.61,7525.49,6119.52,3442.34,1997.68,1748.28,51207.42,-3732.46,-7.86,0.955,0.116,10,0.122,3.45,7055.09,8232.22,0.09,0.404,27.582458280396082,-80.77629421055524,tropical
2025-08-20T22:09:32.468373,farm_0007,37816.35,11915.77,9847.43,7517.22,4560.61,3618.21,1748.86,2310.98,41519.07,-3702.72,-9.79,1.08,0.31,4,0.287,3.46,7298.7,19603.92,0.07,0.21,27.582458280396082,-80.77629421055524,tropical
2025-08-21T22:09:32.468373,farm_0007,35096.19,15497.28,9278.35,3907.19,3262.88,2145.92,1704.1,1179.94,36975.67,-1879.48,-5.36,0.622,0.153,8,0.281,3.92,7151.76,23111.41,0.2,0.75,27.582458280396082,-80.77629421055524,tropical
2025-08-22T22:09:32.468373,farm_0007,39160.31,16139.45,8071.52,5205.58,4219.11,2184.56,1486.62,2593.2,39900.05,-739.74,-1.89,0.618,0.261,9,0.24,3.27,9058.56,46592.84,0.19,0.464,27.582458280396082,-80.77629421055524,tropical
2025-08-23T22:09:32.468373,farm_0007,47801.01,20026.0,14207.61,5401.76,4133.95,4073.78,2878.64,2919.88,53641.64,-5840.62,-12.22,1.152,0.393,3,0.159,3.27,2780.44,15188.99,0.07,0.695,27.582458280396082,-80.77629421055524,tropical
2025-08-24T22:09:32.468373,farm_0007,47609.04,15923.3,10792.86,8261.5,3864.83,3902.18,2998.43,1509.52,47252.62,356.41,0.75,0.883,0.319,12,0.099,3.9,7646.01,29966.6,0.22,0.456,27.582458280396082,-80.77629421055524,tropical
2025-08-25T22:09:32.468373,farm_0007,18871.16,5935.95,4091.05,3595.26,2154.82,1301.62,833.82,894.72,18807.24,63.91,0.34,1.079,0.161,9,0.13,3.45,4474.31,40266.92,0.09,0.537,27.582458280396082,-80.77629421055524,tropical
